"province_state","country_region","lat","lon","date1","value1","serial_id"
"","Belize",13.1939,-59.5432,2020-02-28,0,10080
"Recovered","Canada",0,0,2020-02-28,0,10081
"","Laos",19.85627,102.495496,2020-02-28,0,10082
"","Libya",26.3351,17.228331,2020-02-28,0,10083
"","West Bank and Gaza",31.9522,35.2332,2020-02-28,0,10084
"","Guinea-Bissau",11.8037,-15.1804,2020-02-28,0,10085
"","Mali",17.570692,-3.996166,2020-02-28,0,10086
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-28,0,10087
"Northwest Territories","Canada",64.8255,-124.8457,2020-02-28,0,10088
"Yukon","Canada",64.2823,-135,2020-02-28,0,10089
"","Kosovo",42.602636,20.902977,2020-02-28,0,10090
"","Burma",21.9162,95.956,2020-02-28,0,10091
"Anguilla","United Kingdom",18.2206,-63.0686,2020-02-28,0,10092
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-28,0,10093
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-28,0,10094
"","MS Zaandam",0,0,2020-02-28,0,10095
"","Botswana",-22.3285,24.6849,2020-02-28,0,10096
"","Burundi",-3.3731,29.9189,2020-02-28,0,10097
"","Sierra Leone",8.460555,-11.779889,2020-02-28,0,10098
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-28,0,10099
"","Malawi",-13.254308,34.301525,2020-02-28,0,10100
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-28,0,10101
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-28,0,10102
"","South Sudan",6.877,31.307,2020-02-28,0,10103
"","Western Sahara",24.2155,-12.8858,2020-02-28,0,10104
"","Sao Tome and Principe",0.18636,6.613081,2020-02-28,0,10105
"","Yemen",15.552727,48.516388,2020-02-28,0,10106
"","Comoros",-11.6455,43.3333,2020-02-28,0,10107
"","Tajikistan",38.861034,71.276093,2020-02-28,0,10108
"","Afghanistan",33,65,2020-02-29,0,10109
"","Albania",41.1533,20.1683,2020-02-29,0,10110
"","Algeria",28.0339,1.6596,2020-02-29,0,10111
"","Andorra",42.5063,1.5218,2020-02-29,0,10112
"","Angola",-11.2027,17.8739,2020-02-29,0,10113
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-29,0,10114
"","Argentina",-38.4161,-63.6167,2020-02-29,0,10115
"","Armenia",40.0691,45.0382,2020-02-29,0,10116
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-29,0,10117
"New South Wales","Australia",-33.8688,151.2093,2020-02-29,0,10118
"Northern Territory","Australia",-12.4634,130.8456,2020-02-29,0,10119
"Queensland","Australia",-28.0167,153.4,2020-02-29,0,10120
"South Australia","Australia",-34.9285,138.6007,2020-02-29,0,10121
"Tasmania","Australia",-41.4545,145.9707,2020-02-29,0,10122
"Victoria","Australia",-37.8136,144.9631,2020-02-29,0,10123
"Western Australia","Australia",-31.9505,115.8605,2020-02-29,0,10124
"","Austria",47.5162,14.5501,2020-02-29,0,10125
"","Azerbaijan",40.1431,47.5769,2020-02-29,0,10126
"","Bahamas",25.0343,-77.3963,2020-02-29,0,10127
"","Bahrain",26.0275,50.55,2020-02-29,0,10128
"","Bangladesh",23.685,90.3563,2020-02-29,0,10129
"","Barbados",13.1939,-59.5432,2020-02-29,0,10130
"","Belarus",53.7098,27.9534,2020-02-29,0,10131
"","Belgium",50.8333,4,2020-02-29,0,10132
"","Benin",9.3077,2.3158,2020-02-29,0,10133
"","Bhutan",27.5142,90.4336,2020-02-29,0,10134
"","Bolivia",-16.2902,-63.5887,2020-02-29,0,10135
"","Bosnia and Herzegovina",43.9159,17.6791,2020-02-29,0,10136
"","Brazil",-14.235,-51.9253,2020-02-29,0,10137
"","Brunei",4.5353,114.7277,2020-02-29,0,10138
"","Bulgaria",42.7339,25.4858,2020-02-29,0,10139
"","Burkina Faso",12.2383,-1.5616,2020-02-29,0,10140
"","Cabo Verde",16.5388,-23.0418,2020-02-29,0,10141
"","Cambodia",11.55,104.9167,2020-02-29,0,10142
"","Cameroon",3.848,11.5021,2020-02-29,0,10143
"Alberta","Canada",53.9333,-116.5765,2020-02-29,0,10144
"British Columbia","Canada",49.2827,-123.1207,2020-02-29,0,10145
"Grand Princess","Canada",37.6489,-122.6655,2020-02-29,0,10146
"Manitoba","Canada",53.7609,-98.8139,2020-02-29,0,10147
"New Brunswick","Canada",46.5653,-66.4619,2020-02-29,0,10148
"Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-29,0,10149
"Nova Scotia","Canada",44.682,-63.7443,2020-02-29,0,10150
"Ontario","Canada",51.2538,-85.3232,2020-02-29,0,10151
"Prince Edward Island","Canada",46.5107,-63.4168,2020-02-29,0,10152
"Quebec","Canada",52.9399,-73.5491,2020-02-29,0,10153
"Saskatchewan","Canada",52.9399,-106.4509,2020-02-29,0,10154
"","Central African Republic",6.6111,20.9394,2020-02-29,0,10155
"","Chad",15.4542,18.7322,2020-02-29,0,10156
"","Chile",-35.6751,-71.543,2020-02-29,0,10157
"Anhui","China",31.8257,117.2264,2020-02-29,6,10158
"Beijing","China",40.1824,116.4142,2020-02-29,8,10159
"Chongqing","China",30.0572,107.874,2020-02-29,6,10160
"Fujian","China",26.0789,117.9874,2020-02-29,1,10161
"Gansu","China",37.8099,101.0583,2020-02-29,2,10162
"Guangdong","China",23.3417,113.4244,2020-02-29,7,10163
"Guangxi","China",23.8298,108.7881,2020-02-29,2,10164
"Guizhou","China",26.8154,106.8748,2020-02-29,2,10165
"Hainan","China",19.1959,109.7453,2020-02-29,5,10166
"Hebei","China",39.549,116.1306,2020-02-29,6,10167
"Heilongjiang","China",47.862,127.7615,2020-02-29,13,10168
"Henan","China",33.882,113.614,2020-02-29,21,10169
"Hong Kong","China",22.3,114.2,2020-02-29,2,10170
"Hubei","China",30.9756,112.2707,2020-02-29,2727,10171
"Hunan","China",27.6104,111.7088,2020-02-29,4,10172
"Inner Mongolia","China",44.0935,113.9448,2020-02-29,0,10173
"Jiangsu","China",32.9711,119.455,2020-02-29,0,10174
"Jiangxi","China",27.614,115.7221,2020-02-29,1,10175
"Jilin","China",43.6661,126.1923,2020-02-29,1,10176
"Liaoning","China",41.2956,122.6085,2020-02-29,1,10177
"Macau","China",22.1667,113.55,2020-02-29,0,10178
"Ningxia","China",37.2692,106.1655,2020-02-29,0,10179
"Qinghai","China",35.7452,95.9956,2020-02-29,0,10180
"Shaanxi","China",35.1917,108.8701,2020-02-29,1,10181
"Shandong","China",36.3427,118.1498,2020-02-29,6,10182
"Shanghai","China",31.202,121.4491,2020-02-29,3,10183
"Shanxi","China",37.5777,112.2922,2020-02-29,0,10184
"Sichuan","China",30.6171,102.7103,2020-02-29,3,10185
"Tianjin","China",39.3054,117.323,2020-02-29,3,10186
"Tibet","China",31.6927,88.0924,2020-02-29,0,10187
"Xinjiang","China",41.1129,85.2401,2020-02-29,3,10188
"Yunnan","China",24.974,101.487,2020-02-29,2,10189
"Zhejiang","China",29.1832,120.0934,2020-02-29,1,10190
"","Colombia",4.5709,-74.2973,2020-02-29,0,10191
"","Congo (Brazzaville)",-4.0383,21.7587,2020-02-29,0,10192
"","Congo (Kinshasa)",-4.0383,21.7587,2020-02-29,0,10193
"","Costa Rica",9.7489,-83.7534,2020-02-29,0,10194
"","Cote d'Ivoire",7.54,-5.5471,2020-02-29,0,10195
"","Croatia",45.1,15.2,2020-02-29,0,10196
"","Diamond Princess",0,0,2020-02-29,6,10197
"","Cuba",22,-80,2020-02-29,0,10198
"","Cyprus",35.1264,33.4299,2020-02-29,0,10199
"","Czechia",49.8175,15.473,2020-02-29,0,10200
"Faroe Islands","Denmark",61.8926,-6.9118,2020-02-29,0,10201
"Greenland","Denmark",71.7069,-42.6043,2020-02-29,0,10202
"","Denmark",56.2639,9.5018,2020-02-29,0,10203
"","Djibouti",11.8251,42.5903,2020-02-29,0,10204
"","Dominican Republic",18.7357,-70.1627,2020-02-29,0,10205
"","Ecuador",-1.8312,-78.1834,2020-02-29,0,10206
"","Egypt",26,30,2020-02-29,0,10207
"","El Salvador",13.7942,-88.8965,2020-02-29,0,10208
"","Equatorial Guinea",1.5,10,2020-02-29,0,10209
"","Eritrea",15.1794,39.7823,2020-02-29,0,10210
"","Estonia",58.5953,25.0136,2020-02-29,0,10211
"","Eswatini",-26.5225,31.4659,2020-02-29,0,10212
"","Ethiopia",9.145,40.4897,2020-02-29,0,10213
"","Fiji",-17.7134,178.065,2020-02-29,0,10214
"","Finland",64,26,2020-02-29,0,10215
"French Guiana","France",3.9339,-53.1258,2020-02-29,0,10216
"French Polynesia","France",-17.6797,149.4068,2020-02-29,0,10217
"Guadeloupe","France",16.25,-61.5833,2020-02-29,0,10218
"Mayotte","France",-12.8275,45.1662,2020-02-29,0,10219
"New Caledonia","France",-20.9043,165.618,2020-02-29,0,10220
"Reunion","France",-21.1351,55.2471,2020-02-29,0,10221
"Saint Barthelemy","France",17.9,-62.8333,2020-02-29,0,10222
"St Martin","France",18.0708,-63.0501,2020-02-29,0,10223
"Martinique","France",14.6415,-61.0242,2020-02-29,0,10224
"","France",46.2276,2.2137,2020-02-29,2,10225
"","Gabon",-0.8037,11.6094,2020-02-29,0,10226
"","Gambia",13.4432,-15.3101,2020-02-29,0,10227
"","Georgia",42.3154,43.3569,2020-02-29,0,10228
"","Germany",51,9,2020-02-29,0,10229
"","Ghana",7.9465,-1.0232,2020-02-29,0,10230
"","Greece",39.0742,21.8243,2020-02-29,0,10231
"","Guatemala",15.7835,-90.2308,2020-02-29,0,10232
"","Guinea",9.9456,-9.6966,2020-02-29,0,10233
"","Guyana",5,-58.75,2020-02-29,0,10234
"","Haiti",18.9712,-72.2852,2020-02-29,0,10235
"","Holy See",41.9029,12.4534,2020-02-29,0,10236
"","Honduras",15.2,-86.2419,2020-02-29,0,10237
"","Hungary",47.1625,19.5033,2020-02-29,0,10238
"","Iceland",64.9631,-19.0208,2020-02-29,0,10239
"","India",21,78,2020-02-29,0,10240
"","Indonesia",-0.7893,113.9213,2020-02-29,0,10241
"","Iran",32,53,2020-02-29,43,10242
"","Iraq",33,44,2020-02-29,0,10243
"","Ireland",53.1424,-7.6921,2020-02-29,0,10244
"","Israel",31,35,2020-02-29,0,10245
"","Italy",43,12,2020-02-29,29,10246
"","Jamaica",18.1096,-77.2975,2020-02-29,0,10247
"","Japan",36,138,2020-02-29,5,10248
"","Jordan",31.24,36.51,2020-02-29,0,10249
"","Kazakhstan",48.0196,66.9237,2020-02-29,0,10250
"","Kenya",-0.0236,37.9062,2020-02-29,0,10251
"","Korea, South",36,128,2020-02-29,16,10252
"","Kuwait",29.5,47.75,2020-02-29,0,10253
"","Kyrgyzstan",41.2044,74.7661,2020-02-29,0,10254
"","Latvia",56.8796,24.6032,2020-02-29,0,10255
"","Lebanon",33.8547,35.8623,2020-02-29,0,10256
"","Liberia",6.4281,-9.4295,2020-02-29,0,10257
"","Liechtenstein",47.14,9.55,2020-02-29,0,10258
"","Lithuania",55.1694,23.8813,2020-02-29,0,10259
"","Luxembourg",49.8153,6.1296,2020-02-29,0,10260
"","Madagascar",-18.7669,46.8691,2020-02-29,0,10261
"","Malaysia",2.5,112.5,2020-02-29,0,10262
"","Maldives",3.2028,73.2207,2020-02-29,0,10263
"","Malta",35.9375,14.3754,2020-02-29,0,10264
"","Mauritania",21.0079,10.9408,2020-02-29,0,10265
"","Mauritius",-20.2,57.5,2020-02-29,0,10266
"","Mexico",23.6345,-102.5528,2020-02-29,0,10267
"","Moldova",47.4116,28.3699,2020-02-29,0,10268
"","Monaco",43.7333,7.4167,2020-02-29,0,10269
"","Mongolia",46.8625,103.8467,2020-02-29,0,10270
"","Montenegro",42.5,19.3,2020-02-29,0,10271
"","Morocco",31.7917,-7.0926,2020-02-29,0,10272
"","Namibia",-22.9576,18.4904,2020-02-29,0,10273
"","Nepal",28.1667,84.25,2020-02-29,0,10274
"Aruba","Netherlands",12.5186,-70.0358,2020-02-29,0,10275
"Curacao","Netherlands",12.1696,-68.99,2020-02-29,0,10276
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-29,0,10277
"","Netherlands",52.1326,5.2913,2020-02-29,0,10278
"","New Zealand",-40.9006,174.886,2020-02-29,0,10279
"","Nicaragua",12.8654,-85.2072,2020-02-29,0,10280
"","Niger",17.6078,8.0817,2020-02-29,0,10281
"","Nigeria",9.082,8.6753,2020-02-29,0,10282
"","North Macedonia",41.6086,21.7453,2020-02-29,0,10283
"","Norway",60.472,8.4689,2020-02-29,0,10284
"","Oman",21,57,2020-02-29,0,10285
"","Pakistan",30.3753,69.3451,2020-02-29,0,10286
"","Panama",8.538,-80.7821,2020-02-29,0,10287
"","Papua New Guinea",-6.315,143.9555,2020-02-29,0,10288
"","Paraguay",-23.4425,-58.4438,2020-02-29,0,10289
"","Peru",-9.19,-75.0152,2020-02-29,0,10290
"","Philippines",13,122,2020-02-29,1,10291
"","Poland",51.9194,19.1451,2020-02-29,0,10292
"","Portugal",39.3999,-8.2245,2020-02-29,0,10293
"","Qatar",25.3548,51.1839,2020-02-29,0,10294
"","Romania",45.9432,24.9668,2020-02-29,0,10295
"","Russia",60,90,2020-02-29,0,10296
"","Rwanda",-1.9403,29.8739,2020-02-29,0,10297
"","Saint Lucia",13.9094,-60.9789,2020-02-29,0,10298
"","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-29,0,10299
"","San Marino",43.9424,12.4578,2020-02-29,0,10300
"","Saudi Arabia",24,45,2020-02-29,0,10301
"","Senegal",14.4974,-14.4524,2020-02-29,0,10302
"","Serbia",44.0165,21.0059,2020-02-29,0,10303
"","Seychelles",-4.6796,55.492,2020-02-29,0,10304
"","Singapore",1.2833,103.8333,2020-02-29,0,10305
"","Slovakia",48.669,19.699,2020-02-29,0,10306
"","Slovenia",46.1512,14.9955,2020-02-29,0,10307
"","Somalia",5.1521,46.1996,2020-02-29,0,10308
"","South Africa",-30.5595,22.9375,2020-02-29,0,10309
"","Spain",40,-4,2020-02-29,0,10310
"","Sri Lanka",7,81,2020-02-29,0,10311
"","Sudan",12.8628,30.2176,2020-02-29,0,10312
"","Suriname",3.9193,-56.0278,2020-02-29,0,10313
"","Sweden",63,16,2020-02-29,0,10314
"","Switzerland",46.8182,8.2275,2020-02-29,0,10315
"","Taiwan*",23.7,121,2020-02-29,1,10316
"","Tanzania",-6.369,34.8888,2020-02-29,0,10317
"","Thailand",15,101,2020-02-29,0,10318
"","Togo",8.6195,0.8248,2020-02-29,0,10319
"","Trinidad and Tobago",10.6918,-61.2225,2020-02-29,0,10320
"","Tunisia",34,9,2020-02-29,0,10321
"","Turkey",38.9637,35.2433,2020-02-29,0,10322
"","Uganda",1,32,2020-02-29,0,10323
"","Ukraine",48.3794,31.1656,2020-02-29,0,10324
"","United Arab Emirates",24,54,2020-02-29,0,10325
"Bermuda","United Kingdom",32.3078,-64.7505,2020-02-29,0,10326
"Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-29,0,10327
"Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-29,0,10328
"Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-29,0,10329
"Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-29,0,10330
"Montserrat","United Kingdom",16.7425,-62.1874,2020-02-29,0,10331
"","United Kingdom",55.3781,-3.436,2020-02-29,0,10332
"","Uruguay",-32.5228,-55.7658,2020-02-29,0,10333
"","US",37.0902,-95.7129,2020-02-29,1,10334
"","Uzbekistan",41.3775,64.5853,2020-02-29,0,10335
"","Venezuela",6.4238,-66.5897,2020-02-29,0,10336
"","Vietnam",16,108,2020-02-29,0,10337
"","Zambia",-15.4167,28.2833,2020-02-29,0,10338
"","Zimbabwe",-20,30,2020-02-29,0,10339
"Diamond Princess","Canada",0,0,2020-02-29,0,10340
"","Dominica",15.415,-61.371,2020-02-29,0,10341
"","Grenada",12.1165,-61.679,2020-02-29,0,10342
"","Mozambique",-18.665695,35.529562,2020-02-29,0,10343
"","Syria",34.802075,38.996815,2020-02-29,0,10344
"","Timor-Leste",-8.874217,125.727539,2020-02-29,0,10345
"","Belize",13.1939,-59.5432,2020-02-29,0,10346
"Recovered","Canada",0,0,2020-02-29,0,10347
"","Laos",19.85627,102.495496,2020-02-29,0,10348
"","Libya",26.3351,17.228331,2020-02-29,0,10349
"","West Bank and Gaza",31.9522,35.2332,2020-02-29,0,10350
"","Guinea-Bissau",11.8037,-15.1804,2020-02-29,0,10351
"","Mali",17.570692,-3.996166,2020-02-29,0,10352
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-29,0,10353
"Northwest Territories","Canada",64.8255,-124.8457,2020-02-29,0,10354
"Yukon","Canada",64.2823,-135,2020-02-29,0,10355
"","Kosovo",42.602636,20.902977,2020-02-29,0,10356
"","Burma",21.9162,95.956,2020-02-29,0,10357
"Anguilla","United Kingdom",18.2206,-63.0686,2020-02-29,0,10358
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-29,0,10359
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-29,0,10360
"","MS Zaandam",0,0,2020-02-29,0,10361
"","Botswana",-22.3285,24.6849,2020-02-29,0,10362
"","Burundi",-3.3731,29.9189,2020-02-29,0,10363
"","Sierra Leone",8.460555,-11.779889,2020-02-29,0,10364
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-29,0,10365
"","Malawi",-13.254308,34.301525,2020-02-29,0,10366
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-29,0,10367
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-29,0,10368
"","South Sudan",6.877,31.307,2020-02-29,0,10369
"","Western Sahara",24.2155,-12.8858,2020-02-29,0,10370
"","Sao Tome and Principe",0.18636,6.613081,2020-02-29,0,10371
"","Yemen",15.552727,48.516388,2020-02-29,0,10372
"","Comoros",-11.6455,43.3333,2020-02-29,0,10373
"","Tajikistan",38.861034,71.276093,2020-02-29,0,10374
"","Afghanistan",33,65,2020-03-01,0,10375
"","Albania",41.1533,20.1683,2020-03-01,0,10376
"","Algeria",28.0339,1.6596,2020-03-01,0,10377
"","Andorra",42.5063,1.5218,2020-03-01,0,10378
"","Angola",-11.2027,17.8739,2020-03-01,0,10379
"","Antigua and Barbuda",17.0608,-61.7964,2020-03-01,0,10380
"","Argentina",-38.4161,-63.6167,2020-03-01,0,10381
"","Armenia",40.0691,45.0382,2020-03-01,0,10382
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-01,0,10383
"New South Wales","Australia",-33.8688,151.2093,2020-03-01,0,10384
"Northern Territory","Australia",-12.4634,130.8456,2020-03-01,0,10385
"Queensland","Australia",-28.0167,153.4,2020-03-01,0,10386
"South Australia","Australia",-34.9285,138.6007,2020-03-01,0,10387
"Tasmania","Australia",-41.4545,145.9707,2020-03-01,0,10388
"Victoria","Australia",-37.8136,144.9631,2020-03-01,0,10389
"Western Australia","Australia",-31.9505,115.8605,2020-03-01,1,10390
"","Austria",47.5162,14.5501,2020-03-01,0,10391
"","Azerbaijan",40.1431,47.5769,2020-03-01,0,10392
"","Bahamas",25.0343,-77.3963,2020-03-01,0,10393
"","Bahrain",26.0275,50.55,2020-03-01,0,10394
"","Bangladesh",23.685,90.3563,2020-03-01,0,10395
"","Barbados",13.1939,-59.5432,2020-03-01,0,10396
"","Belarus",53.7098,27.9534,2020-03-01,0,10397
"","Belgium",50.8333,4,2020-03-01,0,10398
"","Benin",9.3077,2.3158,2020-03-01,0,10399
"","Bhutan",27.5142,90.4336,2020-03-01,0,10400
"","Bolivia",-16.2902,-63.5887,2020-03-01,0,10401
"","Bosnia and Herzegovina",43.9159,17.6791,2020-03-01,0,10402
"","Brazil",-14.235,-51.9253,2020-03-01,0,10403
"","Brunei",4.5353,114.7277,2020-03-01,0,10404
"","Bulgaria",42.7339,25.4858,2020-03-01,0,10405
"","Burkina Faso",12.2383,-1.5616,2020-03-01,0,10406
"","Cabo Verde",16.5388,-23.0418,2020-03-01,0,10407
"","Cambodia",11.55,104.9167,2020-03-01,0,10408
"","Cameroon",3.848,11.5021,2020-03-01,0,10409
"Alberta","Canada",53.9333,-116.5765,2020-03-01,0,10410
"British Columbia","Canada",49.2827,-123.1207,2020-03-01,0,10411
"Grand Princess","Canada",37.6489,-122.6655,2020-03-01,0,10412
"Manitoba","Canada",53.7609,-98.8139,2020-03-01,0,10413
"New Brunswick","Canada",46.5653,-66.4619,2020-03-01,0,10414
"Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-01,0,10415
"Nova Scotia","Canada",44.682,-63.7443,2020-03-01,0,10416
"Ontario","Canada",51.2538,-85.3232,2020-03-01,0,10417
"Prince Edward Island","Canada",46.5107,-63.4168,2020-03-01,0,10418
"Quebec","Canada",52.9399,-73.5491,2020-03-01,0,10419
"Saskatchewan","Canada",52.9399,-106.4509,2020-03-01,0,10420
"","Central African Republic",6.6111,20.9394,2020-03-01,0,10421
"","Chad",15.4542,18.7322,2020-03-01,0,10422
"","Chile",-35.6751,-71.543,2020-03-01,0,10423
"Anhui","China",31.8257,117.2264,2020-03-01,6,10424
"Beijing","China",40.1824,116.4142,2020-03-01,8,10425
"Chongqing","China",30.0572,107.874,2020-03-01,6,10426
"Fujian","China",26.0789,117.9874,2020-03-01,1,10427
"Gansu","China",37.8099,101.0583,2020-03-01,2,10428
"Guangdong","China",23.3417,113.4244,2020-03-01,7,10429
"Guangxi","China",23.8298,108.7881,2020-03-01,2,10430
"Guizhou","China",26.8154,106.8748,2020-03-01,2,10431
"Hainan","China",19.1959,109.7453,2020-03-01,5,10432
"Hebei","China",39.549,116.1306,2020-03-01,6,10433
"Heilongjiang","China",47.862,127.7615,2020-03-01,13,10434
"Henan","China",33.882,113.614,2020-03-01,22,10435
"Hong Kong","China",22.3,114.2,2020-03-01,2,10436
"Hubei","China",30.9756,112.2707,2020-03-01,2761,10437
"Hunan","China",27.6104,111.7088,2020-03-01,4,10438
"Inner Mongolia","China",44.0935,113.9448,2020-03-01,0,10439
"Jiangsu","China",32.9711,119.455,2020-03-01,0,10440
"Jiangxi","China",27.614,115.7221,2020-03-01,1,10441
"Jilin","China",43.6661,126.1923,2020-03-01,1,10442
"Liaoning","China",41.2956,122.6085,2020-03-01,1,10443
"Macau","China",22.1667,113.55,2020-03-01,0,10444
"Ningxia","China",37.2692,106.1655,2020-03-01,0,10445
"Qinghai","China",35.7452,95.9956,2020-03-01,0,10446
"Shaanxi","China",35.1917,108.8701,2020-03-01,1,10447
"Shandong","China",36.3427,118.1498,2020-03-01,6,10448
"Shanghai","China",31.202,121.4491,2020-03-01,3,10449
"Shanxi","China",37.5777,112.2922,2020-03-01,0,10450
"Sichuan","China",30.6171,102.7103,2020-03-01,3,10451
"Tianjin","China",39.3054,117.323,2020-03-01,3,10452
"Tibet","China",31.6927,88.0924,2020-03-01,0,10453
"Xinjiang","China",41.1129,85.2401,2020-03-01,3,10454
"Yunnan","China",24.974,101.487,2020-03-01,2,10455
"Zhejiang","China",29.1832,120.0934,2020-03-01,1,10456
"","Colombia",4.5709,-74.2973,2020-03-01,0,10457
"","Congo (Brazzaville)",-4.0383,21.7587,2020-03-01,0,10458
"","Congo (Kinshasa)",-4.0383,21.7587,2020-03-01,0,10459
"","Costa Rica",9.7489,-83.7534,2020-03-01,0,10460
"","Cote d'Ivoire",7.54,-5.5471,2020-03-01,0,10461
"","Croatia",45.1,15.2,2020-03-01,0,10462
"","Diamond Princess",0,0,2020-03-01,6,10463
"","Cuba",22,-80,2020-03-01,0,10464
"","Cyprus",35.1264,33.4299,2020-03-01,0,10465
"","Czechia",49.8175,15.473,2020-03-01,0,10466
"Faroe Islands","Denmark",61.8926,-6.9118,2020-03-01,0,10467
"Greenland","Denmark",71.7069,-42.6043,2020-03-01,0,10468
"","Denmark",56.2639,9.5018,2020-03-01,0,10469
"","Djibouti",11.8251,42.5903,2020-03-01,0,10470
"","Dominican Republic",18.7357,-70.1627,2020-03-01,0,10471
"","Ecuador",-1.8312,-78.1834,2020-03-01,0,10472
"","Egypt",26,30,2020-03-01,0,10473
"","El Salvador",13.7942,-88.8965,2020-03-01,0,10474
"","Equatorial Guinea",1.5,10,2020-03-01,0,10475
"","Eritrea",15.1794,39.7823,2020-03-01,0,10476
"","Estonia",58.5953,25.0136,2020-03-01,0,10477
"","Eswatini",-26.5225,31.4659,2020-03-01,0,10478
"","Ethiopia",9.145,40.4897,2020-03-01,0,10479
"","Fiji",-17.7134,178.065,2020-03-01,0,10480
"","Finland",64,26,2020-03-01,0,10481
"French Guiana","France",3.9339,-53.1258,2020-03-01,0,10482
"French Polynesia","France",-17.6797,149.4068,2020-03-01,0,10483
"Guadeloupe","France",16.25,-61.5833,2020-03-01,0,10484
"Mayotte","France",-12.8275,45.1662,2020-03-01,0,10485
"New Caledonia","France",-20.9043,165.618,2020-03-01,0,10486
"Reunion","France",-21.1351,55.2471,2020-03-01,0,10487
"Saint Barthelemy","France",17.9,-62.8333,2020-03-01,0,10488
"St Martin","France",18.0708,-63.0501,2020-03-01,0,10489
"Martinique","France",14.6415,-61.0242,2020-03-01,0,10490
"","France",46.2276,2.2137,2020-03-01,2,10491
"","Gabon",-0.8037,11.6094,2020-03-01,0,10492
"","Gambia",13.4432,-15.3101,2020-03-01,0,10493
"","Georgia",42.3154,43.3569,2020-03-01,0,10494
"","Germany",51,9,2020-03-01,0,10495
"","Ghana",7.9465,-1.0232,2020-03-01,0,10496
"","Greece",39.0742,21.8243,2020-03-01,0,10497
"","Guatemala",15.7835,-90.2308,2020-03-01,0,10498
"","Guinea",9.9456,-9.6966,2020-03-01,0,10499
"","Guyana",5,-58.75,2020-03-01,0,10500
"","Haiti",18.9712,-72.2852,2020-03-01,0,10501
"","Holy See",41.9029,12.4534,2020-03-01,0,10502
"","Honduras",15.2,-86.2419,2020-03-01,0,10503
"","Hungary",47.1625,19.5033,2020-03-01,0,10504
"","Iceland",64.9631,-19.0208,2020-03-01,0,10505
"","India",21,78,2020-03-01,0,10506
"","Indonesia",-0.7893,113.9213,2020-03-01,0,10507
"","Iran",32,53,2020-03-01,54,10508
"","Iraq",33,44,2020-03-01,0,10509
"","Ireland",53.1424,-7.6921,2020-03-01,0,10510
"","Israel",31,35,2020-03-01,0,10511
"","Italy",43,12,2020-03-01,34,10512
"","Jamaica",18.1096,-77.2975,2020-03-01,0,10513
"","Japan",36,138,2020-03-01,6,10514
"","Jordan",31.24,36.51,2020-03-01,0,10515
"","Kazakhstan",48.0196,66.9237,2020-03-01,0,10516
"","Kenya",-0.0236,37.9062,2020-03-01,0,10517
"","Korea, South",36,128,2020-03-01,17,10518
"","Kuwait",29.5,47.75,2020-03-01,0,10519
"","Kyrgyzstan",41.2044,74.7661,2020-03-01,0,10520
"","Latvia",56.8796,24.6032,2020-03-01,0,10521
"","Lebanon",33.8547,35.8623,2020-03-01,0,10522
"","Liberia",6.4281,-9.4295,2020-03-01,0,10523
"","Liechtenstein",47.14,9.55,2020-03-01,0,10524
"","Lithuania",55.1694,23.8813,2020-03-01,0,10525
"","Luxembourg",49.8153,6.1296,2020-03-01,0,10526
"","Madagascar",-18.7669,46.8691,2020-03-01,0,10527
"","Malaysia",2.5,112.5,2020-03-01,0,10528
"","Maldives",3.2028,73.2207,2020-03-01,0,10529
"","Malta",35.9375,14.3754,2020-03-01,0,10530
"","Mauritania",21.0079,10.9408,2020-03-01,0,10531
"","Mauritius",-20.2,57.5,2020-03-01,0,10532
"","Mexico",23.6345,-102.5528,2020-03-01,0,10533
"","Moldova",47.4116,28.3699,2020-03-01,0,10534
"","Monaco",43.7333,7.4167,2020-03-01,0,10535
"","Mongolia",46.8625,103.8467,2020-03-01,0,10536
